f_fp_0,fp_0,f_fp_1,fp_1,f_fp_2,fp_2,f_fp_3,fp_3,f_bb,bb
1.596680e-01,-1.972290e+02,1.596680e-01,-1.750188e+02,1.596680e-01,-2.034169e+02,1.596680e-01,-2.124220e+02,1.596680e-01,-2.055025e+02
1.601562e-01,-1.978744e+02,1.601562e-01,-1.739038e+02,1.601562e-01,-2.036037e+02,1.601562e-01,-2.119294e+02,1.601562e-01,-2.047160e+02
1.606445e-01,-1.959578e+02,1.606445e-01,-1.723863e+02,1.606445e-01,-2.037830e+02,1.606445e-01,-2.124243e+02,1.606445e-01,-2.072477e+02
1.611328e-01,-1.948270e+02,1.611328e-01,-1.726062e+02,1.611328e-01,-2.033285e+02,1.611328e-01,-2.117437e+02,1.611328e-01,-2.094102e+02
1.616211e-01,-1.960982e+02,1.616211e-01,-1.722471e+02,1.616211e-01,-2.013880e+02,1.616211e-01,-2.100430e+02,1.616211e-01,-2.085667e+02
1.621094e-01,-1.966325e+02,1.621094e-01,-1.723133e+02,1.621094e-01,-2.005447e+02,1.621094e-01,-2.096326e+02,1.621094e-01,-2.071766e+02
1.625977e-01,-1.966112e+02,1.625977e-01,-1.734609e+02,1.625977e-01,-2.022720e+02,1.625977e-01,-2.099130e+02,1.625977e-01,-2.057142e+02
1.630859e-01,-1.977178e+02,1.630859e-01,-1.727356e+02,1.630859e-01,-2.028371e+02,1.630859e-01,-2.087278e+02,1.630859e-01,-2.063862e+02
1.635742e-01,-1.969909e+02,1.635742e-01,-1.698311e+02,1.635742e-01,-2.017199e+02,1.635742e-01,-2.085215e+02,1.635742e-01,-2.078569e+02
1.640625e-01,-1.979361e+02,1.640625e-01,-1.696871e+02,1.640625e-01,-2.013486e+02,1.640625e-01,-2.109354e+02,1.640625e-01,-2.083611e+02
1.645508e-01,-1.993977e+02,1.645508e-01,-1.700286e+02,1.645508e-01,-2.025217e+02,1.645508e-01,-2.122364e+02,1.645508e-01,-2.105712e+02
1.650391e-01,-1.987455e+02,1.650391e-01,-1.698590e+02,1.650391e-01,-2.025680e+02,1.650391e-01,-2.115660e+02,1.650391e-01,-2.112339e+02
1.655273e-01,-1.981477e+02,1.655273e-01,-1.687464e+02,1.655273e-01,-2.020532e+02,1.655273e-01,-2.111317e+02,1.655273e-01,-2.080072e+02
1.660156e-01,-1.995937e+02,1.660156e-01,-1.684815e+02,1.660156e-01,-2.017687e+02,1.660156e-01,-2.110582e+02,1.660156e-01,-2.063828e+02
1.665039e-01,-1.994971e+02,1.665039e-01,-1.694381e+02,1.665039e-01,-2.023413e+02,1.665039e-01,-2.111557e+02,1.665039e-01,-2.082610e+02
1.669922e-01,-1.997708e+02,1.669922e-01,-1.705378e+02,1.669922e-01,-2.022963e+02,1.669922e-01,-2.089746e+02,1.669922e-01,-2.101985e+02
1.674805e-01,-2.002604e+02,1.674805e-01,-1.704991e+02,1.674805e-01,-2.011980e+02,1.674805e-01,-2.098803e+02,1.674805e-01,-2.096225e+02
1.679688e-01,-1.993317e+02,1.679688e-01,-1.714761e+02,1.679688e-01,-2.015008e+02,1.679688e-01,-2.123924e+02,1.679688e-01,-2.105480e+02
1.684570e-01,-1.998652e+02,1.684570e-01,-1.717630e+02,1.684570e-01,-2.022266e+02,1.684570e-01,-2.107335e+02,1.684570e-01,-2.086536e+02
1.689453e-01,-2.003253e+02,1.689453e-01,-1.717009e+02,1.689453e-01,-2.027639e+02,1.689453e-01,-2.090806e+02,1.689453e-01,-2.072280e+02
1.694336e-01,-1.999123e+02,1.694336e-01,-1.704588e+02,1.694336e-01,-2.017482e+02,1.694336e-01,-2.088922e+02,1.694336e-01,-2.067446e+02
1.699219e-01,-1.987470e+02,1.699219e-01,-1.705202e+02,1.699219e-01,-2.001335e+02,1.699219e-01,-2.109953e+02,1.699219e-01,-2.080529e+02
1.704102e-01,-1.991900e+02,1.704102e-01,-1.717500e+02,1.704102e-01,-2.013825e+02,1.704102e-01,-2.114457e+02,1.704102e-01,-2.085379e+02
1.708984e-01,-1.998675e+02,1.708984e-01,-1.710024e+02,1.708984e-01,-2.017069e+02,1.708984e-01,-2.135602e+02,1.708984e-01,-2.089495e+02
1.713867e-01,-1.999262e+02,1.713867e-01,-1.722984e+02,1.713867e-01,-2.020770e+02,1.713867e-01,-2.101237e+02,1.713867e-01,-2.099730e+02
1.718750e-01,-1.998698e+02,1.718750e-01,-1.725162e+02,1.718750e-01,-2.012754e+02,1.718750e-01,-2.091713e+02,1.718750e-01,-2.100044e+02
1.723633e-01,-1.990831e+02,1.723633e-01,-1.725499e+02,1.723633e-01,-2.002377e+02,1.723633e-01,-2.088642e+02,1.723633e-01,-2.096566e+02
1.728516e-01,-1.985910e+02,1.728516e-01,-1.721177e+02,1.728516e-01,-2.010961e+02,1.728516e-01,-2.087528e+02,1.728516e-01,-2.088664e+02
1.733398e-01,-2.000647e+02,1.733398e-01,-1.742648e+02,1.733398e-01,-2.006738e+02,1.733398e-01,-2.100116e+02,1.733398e-01,-2.095486e+02
1.738281e-01,-2.003946e+02,1.738281e-01,-1.760210e+02,1.738281e-01,-1.995256e+02,1.738281e-01,-2.104594e+02,1.738281e-01,-2.079575e+02
1.743164e-01,-2.007455e+02,1.743164e-01,-1.775136e+02,1.743164e-01,-1.995841e+02,1.743164e-01,-2.108573e+02,1.743164e-01,-2.089731e+02
1.748047e-01,-2.020920e+02,1.748047e-01,-1.796062e+02,1.748047e-01,-1.996853e+02,1.748047e-01,-2.097633e+02,1.748047e-01,-2.100746e+02
1.752930e-01,-2.003362e+02,1.752930e-01,-1.818120e+02,1.752930e-01,-2.015096e+02,1.752930e-01,-2.107985e+02,1.752930e-01,-2.115132e+02
1.757812e-01,-2.008613e+02,1.757812e-01,-1.857741e+02,1.757812e-01,-2.033774e+02,1.757812e-01,-2.101584e+02,1.757812e-01,-2.117005e+02
1.762695e-01,-2.013264e+02,1.762695e-01,-1.928346e+02,1.762695e-01,-2.013918e+02,1.762695e-01,-2.103976e+02,1.762695e-01,-2.080581e+02
1.767578e-01,-2.001707e+02,1.767578e-01,-1.973567e+02,1.767578e-01,-2.011978e+02,1.767578e-01,-2.111651e+02,1.767578e-01,-2.075624e+02
1.772461e-01,-2.008963e+02,1.772461e-01,-1.905284e+02,1.772461e-01,-2.016660e+02,1.772461e-01,-2.083056e+02,1.772461e-01,-2.103585e+02
1.777344e-01,-2.013728e+02,1.777344e-01,-1.854378e+02,1.777344e-01,-2.003173e+02,1.777344e-01,-2.063697e+02,1.777344e-01,-2.095716e+02
1.782227e-01,-2.017004e+02,1.782227e-01,-1.828114e+02,1.782227e-01,-2.000763e+02,1.782227e-01,-2.080136e+02,1.782227e-01,-2.083492e+02
1.787109e-01,-2.032516e+02,1.787109e-01,-1.816522e+02,1.787109e-01,-1.999376e+02,1.787109e-01,-2.091012e+02,1.787109e-01,-2.079100e+02
1.791992e-01,-2.028952e+02,1.791992e-01,-1.789247e+02,1.791992e-01,-1.984094e+02,1.791992e-01,-2.100689e+02,1.791992e-01,-2.093423e+02
1.796875e-01,-2.009183e+02,1.796875e-01,-1.766449e+02,1.796875e-01,-1.989719e+02,1.796875e-01,-2.111665e+02,1.796875e-01,-2.098350e+02
1.801758e-01,-2.003095e+02,1.801758e-01,-1.763520e+02,1.801758e-01,-1.992615e+02,1.801758e-01,-2.127575e+02,1.801758e-01,-2.090975e+02
1.806641e-01,-1.993356e+02,1.806641e-01,-1.748855e+02,1.806641e-01,-1.993383e+02,1.806641e-01,-2.107518e+02,1.806641e-01,-2.089344e+02
1.811523e-01,-2.005102e+02,1.811523e-01,-1.733638e+02,1.811523e-01,-2.005121e+02,1.811523e-01,-2.103827e+02,1.811523e-01,-2.079625e+02
1.816406e-01,-2.009813e+02,1.816406e-01,-1.714530e+02,1.816406e-01,-2.036682e+02,1.816406e-01,-2.113992e+02,1.816406e-01,-2.086170e+02
1.821289e-01,-1.998339e+02,1.821289e-01,-1.714329e+02,1.821289e-01,-2.031491e+02,1.821289e-01,-2.109401e+02,1.821289e-01,-2.087625e+02
1.826172e-01,-2.004618e+02,1.826172e-01,-1.716485e+02,1.826172e-01,-2.010894e+02,1.826172e-01,-2.100155e+02,1.826172e-01,-2.078847e+02
1.831055e-01,-2.008518e+02,1.831055e-01,-1.689404e+02,1.831055e-01,-2.001291e+02,1.831055e-01,-2.095760e+02,1.831055e-01,-2.077330e+02
1.835938e-01,-2.013375e+02,1.835938e-01,-1.692647e+02,1.835938e-01,-2.011479e+02,1.835938e-01,-2.088133e+02,1.835938e-01,-2.071901e+02
1.840820e-01,-2.021089e+02,1.840820e-01,-1.708193e+02,1.840820e-01,-2.002833e+02,1.840820e-01,-2.104998e+02,1.840820e-01,-2.060053e+02
1.845703e-01,-2.031262e+02,1.845703e-01,-1.694389e+02,1.845703e-01,-2.004169e+02,1.845703e-01,-2.141543e+02,1.845703e-01,-2.063320e+02
1.850586e-01,-2.032043e+02,1.850586e-01,-1.689951e+02,1.850586e-01,-2.014734e+02,1.850586e-01,-2.134283e+02,1.850586e-01,-2.061456e+02
1.855469e-01,-2.020971e+02,1.855469e-01,-1.691219e+02,1.855469e-01,-2.008614e+02,1.855469e-01,-2.132452e+02,1.855469e-01,-2.055198e+02
1.860352e-01,-2.019573e+02,1.860352e-01,-1.698651e+02,1.860352e-01,-2.008897e+02,1.860352e-01,-2.110028e+02,1.860352e-01,-2.053915e+02
1.865234e-01,-2.031943e+02,1.865234e-01,-1.706204e+02,1.865234e-01,-2.013174e+02,1.865234e-01,-2.083181e+02,1.865234e-01,-2.049317e+02
1.870117e-01,-2.041958e+02,1.870117e-01,-1.707046e+02,1.870117e-01,-2.013496e+02,1.870117e-01,-2.087855e+02,1.870117e-01,-2.023121e+02
1.875000e-01,-2.035206e+02,1.875000e-01,-1.699897e+02,1.875000e-01,-2.001008e+02,1.875000e-01,-2.095658e+02,1.875000e-01,-2.003276e+02
1.879883e-01,-2.029453e+02,1.879883e-01,-1.688650e+02,1.879883e-01,-2.014550e+02,1.879883e-01,-2.099850e+02,1.879883e-01,-2.018218e+02
1.884766e-01,-2.038432e+02,1.884766e-01,-1.674889e+02,1.884766e-01,-2.025516e+02,1.884766e-01,-2.111625e+02,1.884766e-01,-2.047697e+02
1.889648e-01,-2.034709e+02,1.889648e-01,-1.688743e+02,1.889648e-01,-2.020429e+02,1.889648e-01,-2.098942e+02,1.889648e-01,-2.061049e+02
1.894531e-01,-2.033175e+02,1.894531e-01,-1.697473e+02,1.894531e-01,-2.015042e+02,1.894531e-01,-2.109881e+02,1.894531e-01,-2.065748e+02
1.899414e-01,-2.025168e+02,1.899414e-01,-1.699347e+02,1.899414e-01,-2.007206e+02,1.899414e-01,-2.111144e+02,1.899414e-01,-2.070674e+02
1.904297e-01,-2.023552e+02,1.904297e-01,-1.703084e+02,1.904297e-01,-2.007677e+02,1.904297e-01,-2.117366e+02,1.904297e-01,-2.068395e+02
1.909180e-01,-2.026142e+02,1.909180e-01,-1.707157e+02,1.909180e-01,-2.026631e+02,1.909180e-01,-2.101402e+02,1.909180e-01,-2.090043e+02
1.914062e-01,-2.016748e+02,1.914062e-01,-1.716265e+02,1.914062e-01,-2.020299e+02,1.914062e-01,-2.086553e+02,1.914062e-01,-2.093368e+02
1.918945e-01,-2.019613e+02,1.918945e-01,-1.728373e+02,1.918945e-01,-2.010698e+02,1.918945e-01,-2.083993e+02,1.918945e-01,-2.076361e+02
1.923828e-01,-2.015391e+02,1.923828e-01,-1.738195e+02,1.923828e-01,-2.005554e+02,1.923828e-01,-2.081805e+02,1.923828e-01,-2.072728e+02
1.928711e-01,-2.021884e+02,1.928711e-01,-1.733987e+02,1.928711e-01,-1.984823e+02,1.928711e-01,-2.095732e+02,1.928711e-01,-2.080121e+02
1.933594e-01,-2.026619e+02,1.933594e-01,-1.730901e+02,1.933594e-01,-1.991362e+02,1.933594e-01,-2.101547e+02,1.933594e-01,-2.081110e+02
1.938477e-01,-2.025922e+02,1.938477e-01,-1.728807e+02,1.938477e-01,-2.007258e+02,1.938477e-01,-2.104585e+02,1.938477e-01,-2.087483e+02
1.943359e-01,-2.026250e+02,1.943359e-01,-1.749422e+02,1.943359e-01,-2.008723e+02,1.943359e-01,-2.095952e+02,1.943359e-01,-2.118475e+02
1.948242e-01,-2.022757e+02,1.948242e-01,-1.775260e+02,1.948242e-01,-1.996239e+02,1.948242e-01,-2.112500e+02,1.948242e-01,-2.113743e+02
1.953125e-01,-2.025812e+02,1.953125e-01,-1.771769e+02,1.953125e-01,-1.998157e+02,1.953125e-01,-2.106572e+02,1.953125e-01,-2.094427e+02
1.958008e-01,-2.026526e+02,1.958008e-01,-1.797333e+02,1.958008e-01,-1.991197e+02,1.958008e-01,-2.092773e+02,1.958008e-01,-2.091427e+02
1.962891e-01,-2.017670e+02,1.962891e-01,-1.800310e+02,1.962891e-01,-1.985672e+02,1.962891e-01,-2.078332e+02,1.962891e-01,-2.094349e+02
1.967773e-01,-2.018011e+02,1.967773e-01,-1.817485e+02,1.967773e-01,-2.005519e+02,1.967773e-01,-2.079968e+02,1.967773e-01,-2.092375e+02
1.972656e-01,-2.026750e+02,1.972656e-01,-1.847294e+02,1.972656e-01,-1.998320e+02,1.972656e-01,-2.088273e+02,1.972656e-01,-2.105826e+02
1.977539e-01,-2.034366e+02,1.977539e-01,-1.893730e+02,1.977539e-01,-1.988855e+02,1.977539e-01,-2.104484e+02,1.977539e-01,-2.110463e+02
1.982422e-01,-2.046007e+02,1.982422e-01,-1.961554e+02,1.982422e-01,-1.991331e+02,1.982422e-01,-2.110095e+02,1.982422e-01,-2.114335e+02
1.987305e-01,-2.036258e+02,1.987305e-01,-1.926461e+02,1.987305e-01,-1.994743e+02,1.987305e-01,-2.089736e+02,1.987305e-01,-2.134402e+02
1.992188e-01,-2.037227e+02,1.992188e-01,-1.872515e+02,1.992188e-01,-1.988758e+02,1.992188e-01,-2.098244e+02,1.992188e-01,-2.138033e+02
1.997070e-01,-2.033746e+02,1.997070e-01,-1.833114e+02,1.997070e-01,-1.985363e+02,1.997070e-01,-2.092976e+02,1.997070e-01,-2.136494e+02
2.001953e-01,-2.038239e+02,2.001953e-01,-1.795245e+02,2.001953e-01,-1.987888e+02,2.001953e-01,-2.081537e+02,2.001953e-01,-2.127017e+02
2.006836e-01,-2.061324e+02,2.006836e-01,-1.797064e+02,2.006836e-01,-1.993292e+02,2.006836e-01,-2.086742e+02,2.006836e-01,-2.125583e+02
2.011719e-01,-2.041517e+02,2.011719e-01,-1.776305e+02,2.011719e-01,-1.982476e+02,2.011719e-01,-2.094054e+02,2.011719e-01,-2.132700e+02
2.016602e-01,-2.039362e+02,2.016602e-01,-1.755788e+02,2.016602e-01,-1.976340e+02,2.016602e-01,-2.111729e+02,2.016602e-01,-2.119435e+02
2.021484e-01,-2.049507e+02,2.021484e-01,-1.756898e+02,2.021484e-01,-1.986082e+02,2.021484e-01,-2.121948e+02,2.021484e-01,-2.131745e+02
2.026367e-01,-2.043334e+02,2.026367e-01,-1.736241e+02,2.026367e-01,-2.002775e+02,2.026367e-01,-2.125810e+02,2.026367e-01,-2.121821e+02
2.031250e-01,-2.060694e+02,2.031250e-01,-1.715174e+02,2.031250e-01,-2.003104e+02,2.031250e-01,-2.096581e+02,2.031250e-01,-2.114807e+02
2.036133e-01,-2.052731e+02,2.036133e-01,-1.723792e+02,2.036133e-01,-1.985459e+02,2.036133e-01,-2.095160e+02,2.036133e-01,-2.126544e+02
2.041016e-01,-2.057692e+02,2.041016e-01,-1.730514e+02,2.041016e-01,-1.984754e+02,2.041016e-01,-2.116305e+02,2.041016e-01,-2.130059e+02
2.045898e-01,-2.044748e+02,2.045898e-01,-1.738581e+02,2.045898e-01,-2.001680e+02,2.045898e-01,-2.100178e+02,2.045898e-01,-2.141526e+02
2.050781e-01,-2.039560e+02,2.050781e-01,-1.730066e+02,2.050781e-01,-2.000699e+02,2.050781e-01,-2.080273e+02,2.050781e-01,-2.138085e+02
2.055664e-01,-2.045178e+02,2.055664e-01,-1.719825e+02,2.055664e-01,-1.983577e+02,2.055664e-01,-2.086576e+02,2.055664e-01,-2.125614e+02
2.060547e-01,-2.054413e+02,2.060547e-01,-1.708350e+02,2.060547e-01,-1.976095e+02,2.060547e-01,-2.077098e+02,2.060547e-01,-2.103131e+02
2.065430e-01,-2.043387e+02,2.065430e-01,-1.713287e+02,2.065430e-01,-1.973404e+02,2.065430e-01,-2.089058e+02,2.065430e-01,-2.104339e+02
2.070312e-01,-2.026980e+02,2.070312e-01,-1.700433e+02,2.070312e-01,-1.974318e+02,2.070312e-01,-2.108808e+02,2.070312e-01,-2.132675e+02
2.075195e-01,-2.030998e+02,2.075195e-01,-1.692160e+02,2.075195e-01,-1.984826e+02,2.075195e-01,-2.094403e+02,2.075195e-01,-2.137255e+02
2.080078e-01,-2.028289e+02,2.080078e-01,-1.697462e+02,2.080078e-01,-1.989792e+02,2.080078e-01,-2.101281e+02,2.080078e-01,-2.115473e+02
2.084961e-01,-2.044049e+02,2.084961e-01,-1.706399e+02,2.084961e-01,-1.983134e+02,2.084961e-01,-2.098430e+02,2.084961e-01,-2.130603e+02
2.089844e-01,-2.055667e+02,2.089844e-01,-1.680970e+02,2.089844e-01,-1.978941e+02,2.089844e-01,-2.071879e+02,2.089844e-01,-2.120216e+02
2.094727e-01,-2.073233e+02,2.094727e-01,-1.673937e+02,2.094727e-01,-1.977584e+02,2.094727e-01,-2.075690e+02,2.094727e-01,-2.104021e+02
2.099609e-01,-2.067148e+02,2.099609e-01,-1.709350e+02,2.099609e-01,-1.984081e+02,2.099609e-01,-2.087882e+02,2.099609e-01,-2.105817e+02
2.104492e-01,-2.051256e+02,2.104492e-01,-1.722830e+02,2.104492e-01,-1.982608e+02,2.104492e-01,-2.086244e+02,2.104492e-01,-2.119706e+02
2.109375e-01,-2.052929e+02,2.109375e-01,-1.722108e+02,2.109375e-01,-1.976055e+02,2.109375e-01,-2.078868e+02,2.109375e-01,-2.117677e+02
2.114258e-01,-2.062807e+02,2.114258e-01,-1.712254e+02,2.114258e-01,-1.973625e+02,2.114258e-01,-2.085597e+02,2.114258e-01,-2.139096e+02
2.119141e-01,-2.042318e+02,2.119141e-01,-1.697337e+02,2.119141e-01,-1.970498e+02,2.119141e-01,-2.101122e+02,2.119141e-01,-2.130475e+02
2.124023e-01,-2.027154e+02,2.124023e-01,-1.705188e+02,2.124023e-01,-1.957823e+02,2.124023e-01,-2.123917e+02,2.124023e-01,-2.095127e+02
2.128906e-01,-2.043062e+02,2.128906e-01,-1.700417e+02,2.128906e-01,-1.963984e+02,2.128906e-01,-2.096874e+02,2.128906e-01,-2.096667e+02
2.133789e-01,-2.054834e+02,2.133789e-01,-1.702652e+02,2.133789e-01,-1.979984e+02,2.133789e-01,-2.091061e+02,2.133789e-01,-2.121291e+02
2.138672e-01,-2.058392e+02,2.138672e-01,-1.732523e+02,2.138672e-01,-1.979264e+02,2.138672e-01,-2.113239e+02,2.138672e-01,-2.132718e+02
2.143555e-01,-2.062144e+02,2.143555e-01,-1.745912e+02,2.143555e-01,-1.968161e+02,2.143555e-01,-2.096590e+02,2.143555e-01,-2.117936e+02
2.148438e-01,-2.057917e+02,2.148438e-01,-1.771599e+02,2.148438e-01,-1.941163e+02,2.148438e-01,-2.066472e+02,2.148438e-01,-2.102912e+02
2.153320e-01,-2.073736e+02,2.153320e-01,-1.799529e+02,2.153320e-01,-1.939405e+02,2.153320e-01,-2.072669e+02,2.153320e-01,-2.104153e+02
2.158203e-01,-2.074300e+02,2.158203e-01,-1.792674e+02,2.158203e-01,-1.953925e+02,2.158203e-01,-2.093325e+02,2.158203e-01,-2.121449e+02
2.163086e-01,-2.044776e+02,2.163086e-01,-1.784606e+02,2.163086e-01,-1.952232e+02,2.163086e-01,-2.099704e+02,2.163086e-01,-2.103399e+02
2.167969e-01,-2.068288e+02,2.167969e-01,-1.784164e+02,2.167969e-01,-1.946716e+02,2.167969e-01,-2.093667e+02,2.167969e-01,-2.090883e+02
2.172852e-01,-2.077316e+02,2.172852e-01,-1.811470e+02,2.172852e-01,-1.954517e+02,2.172852e-01,-2.087628e+02,2.172852e-01,-2.089248e+02
2.177734e-01,-2.048247e+02,2.177734e-01,-1.847962e+02,2.177734e-01,-1.948914e+02,2.177734e-01,-2.076333e+02,2.177734e-01,-2.063337e+02
2.182617e-01,-2.027849e+02,2.182617e-01,-1.896203e+02,2.182617e-01,-1.946052e+02,2.182617e-01,-2.066843e+02,2.182617e-01,-1.953521e+02
2.187500e-01,-2.041033e+02,2.187500e-01,-1.960697e+02,2.187500e-01,-1.953565e+02,2.187500e-01,-2.083273e+02,2.187500e-01,-1.910644e+02
2.192383e-01,-2.065738e+02,2.192383e-01,-1.925614e+02,2.192383e-01,-1.954704e+02,2.192383e-01,-2.078965e+02,2.192383e-01,-1.950792e+02
2.197266e-01,-2.079509e+02,2.197266e-01,-1.882529e+02,2.197266e-01,-1.935668e+02,2.197266e-01,-2.058439e+02,2.197266e-01,-2.047620e+02
2.202148e-01,-2.082973e+02,2.202148e-01,-1.849224e+02,2.202148e-01,-1.910270e+02,2.202148e-01,-2.067492e+02,2.202148e-01,-2.071589e+02
2.207031e-01,-2.066428e+02,2.207031e-01,-1.791664e+02,2.207031e-01,-1.926776e+02,2.207031e-01,-2.107202e+02,2.207031e-01,-2.075183e+02
2.211914e-01,-2.051787e+02,2.211914e-01,-1.764914e+02,2.211914e-01,-1.929527e+02,2.211914e-01,-2.118645e+02,2.211914e-01,-2.088486e+02
2.216797e-01,-2.054737e+02,2.216797e-01,-1.749026e+02,2.216797e-01,-1.929513e+02,2.216797e-01,-2.083247e+02,2.216797e-01,-2.096738e+02
2.221680e-01,-2.064271e+02,2.221680e-01,-1.738887e+02,2.221680e-01,-1.930548e+02,2.221680e-01,-2.084256e+02,2.221680e-01,-2.107539e+02
2.226562e-01,-2.061571e+02,2.226562e-01,-1.716512e+02,2.226562e-01,-1.923461e+02,2.226562e-01,-2.086588e+02,2.226562e-01,-2.093139e+02
2.231445e-01,-2.047736e+02,2.231445e-01,-1.711383e+02,2.231445e-01,-1.933001e+02,2.231445e-01,-2.083441e+02,2.231445e-01,-2.097132e+02
2.236328e-01,-2.047671e+02,2.236328e-01,-1.720505e+02,2.236328e-01,-1.922975e+02,2.236328e-01,-2.071413e+02,2.236328e-01,-2.137246e+02
2.241211e-01,-2.040450e+02,2.241211e-01,-1.725042e+02,2.241211e-01,-1.928704e+02,2.241211e-01,-2.070827e+02,2.241211e-01,-2.124348e+02
2.246094e-01,-2.027229e+02,2.246094e-01,-1.706674e+02,2.246094e-01,-1.923269e+02,2.246094e-01,-2.074758e+02,2.246094e-01,-2.093845e+02
2.250977e-01,-2.034479e+02,2.250977e-01,-1.678163e+02,2.250977e-01,-1.896870e+02,2.250977e-01,-2.084643e+02,2.250977e-01,-2.100612e+02
2.255859e-01,-2.048722e+02,2.255859e-01,-1.677882e+02,2.255859e-01,-1.897021e+02,2.255859e-01,-2.092312e+02,2.255859e-01,-2.133484e+02
2.260742e-01,-2.054129e+02,2.260742e-01,-1.690990e+02,2.260742e-01,-1.919075e+02,2.260742e-01,-2.091626e+02,2.260742e-01,-2.121976e+02
2.265625e-01,-2.053145e+02,2.265625e-01,-1.692482e+02,2.265625e-01,-1.938049e+02,2.265625e-01,-2.098266e+02,2.265625e-01,-2.122466e+02
2.270508e-01,-2.054055e+02,2.270508e-01,-1.665131e+02,2.270508e-01,-1.889243e+02,2.270508e-01,-2.096672e+02,2.270508e-01,-2.131473e+02
2.275391e-01,-2.061600e+02,2.275391e-01,-1.664442e+02,2.275391e-01,-1.868742e+02,2.275391e-01,-2.105225e+02,2.275391e-01,-2.142237e+02
2.280273e-01,-2.062461e+02,2.280273e-01,-1.686259e+02,2.280273e-01,-1.898562e+02,2.280273e-01,-2.092372e+02,2.280273e-01,-2.134611e+02
2.285156e-01,-2.054172e+02,2.285156e-01,-1.696313e+02,2.285156e-01,-1.875129e+02,2.285156e-01,-2.080958e+02,2.285156e-01,-2.118534e+02
2.290039e-01,-2.050779e+02,2.290039e-01,-1.688741e+02,2.290039e-01,-1.861089e+02,2.290039e-01,-2.071722e+02,2.290039e-01,-2.138919e+02
2.294922e-01,-2.051434e+02,2.294922e-01,-1.670982e+02,2.294922e-01,-1.867024e+02,2.294922e-01,-2.064160e+02,2.294922e-01,-2.141989e+02
2.299805e-01,-2.048144e+02,2.299805e-01,-1.661453e+02,2.299805e-01,-1.884039e+02,2.299805e-01,-2.067885e+02,2.299805e-01,-2.106876e+02
2.304688e-01,-2.040120e+02,2.304688e-01,-1.688338e+02,2.304688e-01,-1.874427e+02,2.304688e-01,-2.074126e+02,2.304688e-01,-2.117937e+02
2.309570e-01,-2.040621e+02,2.309570e-01,-1.703717e+02,2.309570e-01,-1.871083e+02,2.309570e-01,-2.079567e+02,2.309570e-01,-2.125503e+02
2.314453e-01,-2.062636e+02,2.314453e-01,-1.708634e+02,2.314453e-01,-1.864235e+02,2.314453e-01,-2.067225e+02,2.314453e-01,-2.136713e+02
2.319336e-01,-2.051713e+02,2.319336e-01,-1.696748e+02,2.319336e-01,-1.859757e+02,2.319336e-01,-2.055831e+02,2.319336e-01,-2.138968e+02
2.324219e-01,-2.072927e+02,2.324219e-01,-1.710732e+02,2.324219e-01,-1.843090e+02,2.324219e-01,-2.078645e+02,2.324219e-01,-2.119501e+02
2.329102e-01,-2.091224e+02,2.329102e-01,-1.734396e+02,2.329102e-01,-1.839520e+02,2.329102e-01,-2.105681e+02,2.329102e-01,-2.129976e+02
2.333984e-01,-2.084873e+02,2.333984e-01,-1.749435e+02,2.333984e-01,-1.841907e+02,2.333984e-01,-2.086282e+02,2.333984e-01,-2.143459e+02
2.338867e-01,-2.068388e+02,2.338867e-01,-1.768838e+02,2.338867e-01,-1.846307e+02,2.338867e-01,-2.066621e+02,2.338867e-01,-2.128996e+02
2.343750e-01,-2.065848e+02,2.343750e-01,-1.799520e+02,2.343750e-01,-1.836569e+02,2.343750e-01,-2.080550e+02,2.343750e-01,-2.126636e+02
2.348633e-01,-2.062426e+02,2.348633e-01,-1.849389e+02,2.348633e-01,-1.814714e+02,2.348633e-01,-2.092361e+02,2.348633e-01,-2.143585e+02
2.353516e-01,-2.069307e+02,2.353516e-01,-1.906186e+02,2.353516e-01,-1.809651e+02,2.353516e-01,-2.085653e+02,2.353516e-01,-2.139161e+02
2.358398e-01,-2.096152e+02,2.358398e-01,-1.862096e+02,2.358398e-01,-1.804472e+02,2.358398e-01,-2.086959e+02,2.358398e-01,-2.121501e+02
2.363281e-01,-2.103239e+02,2.363281e-01,-1.807450e+02,2.363281e-01,-1.796625e+02,2.363281e-01,-2.106678e+02,2.363281e-01,-2.131183e+02
2.368164e-01,-2.086408e+02,2.368164e-01,-1.782640e+02,2.368164e-01,-1.800151e+02,2.368164e-01,-2.107805e+02,2.368164e-01,-2.153482e+02
2.373047e-01,-2.085296e+02,2.373047e-01,-1.763099e+02,2.373047e-01,-1.811765e+02,2.373047e-01,-2.100224e+02,2.373047e-01,-2.168030e+02
2.377930e-01,-2.068791e+02,2.377930e-01,-1.732257e+02,2.377930e-01,-1.816951e+02,2.377930e-01,-2.078893e+02,2.377930e-01,-2.136265e+02
2.382812e-01,-2.052252e+02,2.382812e-01,-1.713387e+02,2.382812e-01,-1.810238e+02,2.382812e-01,-2.071324e+02,2.382812e-01,-2.131555e+02
2.387695e-01,-2.046034e+02,2.387695e-01,-1.730430e+02,2.387695e-01,-1.786595e+02,2.387695e-01,-2.083557e+02,2.387695e-01,-2.139224e+02
2.392578e-01,-2.050859e+02,2.392578e-01,-1.729081e+02,2.392578e-01,-1.757110e+02,2.392578e-01,-2.062503e+02,2.392578e-01,-2.123890e+02
