f_fp_0,fp_0,f_fp_1,fp_1,f_fp_2,fp_2,f_fp_3,fp_3,f_fp_4,fp_4,f_fp_5,fp_5,f_fp_6,fp_6,f_fp_7,fp_7,f_bb,bb
3.720703e-01,-2.580332e+02,3.720703e-01,-2.544542e+02,3.720703e-01,-2.547291e+02,3.720703e-01,-2.443818e+02,3.720703e-01,-2.402834e+02,3.720703e-01,-1.977323e+02,3.720703e-01,-1.840419e+02,3.720703e-01,-2.378965e+02,3.720703e-01,-2.623860e+02
3.725586e-01,-2.563890e+02,3.725586e-01,-2.558341e+02,3.725586e-01,-2.544135e+02,3.725586e-01,-2.454281e+02,3.725586e-01,-2.387943e+02,3.725586e-01,-1.905041e+02,3.725586e-01,-1.822783e+02,3.725586e-01,-2.378976e+02,3.725586e-01,-2.629704e+02
3.730469e-01,-2.560565e+02,3.730469e-01,-2.557802e+02,3.730469e-01,-2.504878e+02,3.730469e-01,-2.462459e+02,3.730469e-01,-2.369663e+02,3.730469e-01,-1.847237e+02,3.730469e-01,-1.811983e+02,3.730469e-01,-2.367968e+02,3.730469e-01,-2.649364e+02
3.735352e-01,-2.565234e+02,3.735352e-01,-2.551623e+02,3.735352e-01,-2.501470e+02,3.735352e-01,-2.451535e+02,3.735352e-01,-2.368648e+02,3.735352e-01,-1.809453e+02,3.735352e-01,-1.802993e+02,3.735352e-01,-2.357186e+02,3.735352e-01,-2.630079e+02
3.740234e-01,-2.568978e+02,3.740234e-01,-2.545805e+02,3.740234e-01,-2.518850e+02,3.740234e-01,-2.458267e+02,3.740234e-01,-2.381229e+02,3.740234e-01,-1.797631e+02,3.740234e-01,-1.816284e+02,3.740234e-01,-2.365826e+02,3.740234e-01,-2.605524e+02
3.745117e-01,-2.579441e+02,3.745117e-01,-2.561940e+02,3.745117e-01,-2.520770e+02,3.745117e-01,-2.473248e+02,3.745117e-01,-2.389657e+02,3.745117e-01,-1.817142e+02,3.745117e-01,-1.804862e+02,3.745117e-01,-2.375846e+02,3.745117e-01,-2.573268e+02
3.750000e-01,-2.571660e+02,3.750000e-01,-2.554700e+02,3.750000e-01,-2.493675e+02,3.750000e-01,-2.473367e+02,3.750000e-01,-2.376351e+02,3.750000e-01,-1.826637e+02,3.750000e-01,-1.790256e+02,3.750000e-01,-2.372896e+02,3.750000e-01,-2.571368e+02
3.754883e-01,-2.564023e+02,3.754883e-01,-2.552091e+02,3.754883e-01,-2.500862e+02,3.754883e-01,-2.460518e+02,3.754883e-01,-2.397774e+02,3.754883e-01,-1.821064e+02,3.754883e-01,-1.791846e+02,3.754883e-01,-2.386117e+02,3.754883e-01,-2.587926e+02
3.759766e-01,-2.584342e+02,3.759766e-01,-2.566906e+02,3.759766e-01,-2.524313e+02,3.759766e-01,-2.458550e+02,3.759766e-01,-2.411277e+02,3.759766e-01,-1.799269e+02,3.759766e-01,-1.822831e+02,3.759766e-01,-2.391577e+02,3.759766e-01,-2.605400e+02
3.764648e-01,-2.595755e+02,3.764648e-01,-2.569356e+02,3.764648e-01,-2.519321e+02,3.764648e-01,-2.462774e+02,3.764648e-01,-2.379473e+02,3.764648e-01,-1.796396e+02,3.764648e-01,-1.859404e+02,3.764648e-01,-2.385618e+02,3.764648e-01,-2.612266e+02
3.769531e-01,-2.567996e+02,3.769531e-01,-2.574974e+02,3.769531e-01,-2.549032e+02,3.769531e-01,-2.460639e+02,3.769531e-01,-2.374628e+02,3.769531e-01,-1.821197e+02,3.769531e-01,-1.889791e+02,3.769531e-01,-2.365364e+02,3.769531e-01,-2.621262e+02
3.774414e-01,-2.580345e+02,3.774414e-01,-2.589409e+02,3.774414e-01,-2.541594e+02,3.774414e-01,-2.457820e+02,3.774414e-01,-2.400075e+02,3.774414e-01,-1.824826e+02,3.774414e-01,-1.901727e+02,3.774414e-01,-2.357222e+02,3.774414e-01,-2.613948e+02
3.779297e-01,-2.588640e+02,3.779297e-01,-2.578971e+02,3.779297e-01,-2.513025e+02,3.779297e-01,-2.449105e+02,3.779297e-01,-2.397274e+02,3.779297e-01,-1.831890e+02,3.779297e-01,-1.952134e+02,3.779297e-01,-2.351495e+02,3.779297e-01,-2.626225e+02
3.784180e-01,-2.566767e+02,3.784180e-01,-2.545708e+02,3.784180e-01,-2.507266e+02,3.784180e-01,-2.449942e+02,3.784180e-01,-2.380649e+02,3.784180e-01,-1.857429e+02,3.784180e-01,-1.960479e+02,3.784180e-01,-2.357768e+02,3.784180e-01,-2.636584e+02
3.789062e-01,-2.560327e+02,3.789062e-01,-2.533345e+02,3.789062e-01,-2.499235e+02,3.789062e-01,-2.450092e+02,3.789062e-01,-2.388934e+02,3.789062e-01,-1.867754e+02,3.789062e-01,-1.911876e+02,3.789062e-01,-2.368900e+02,3.789062e-01,-2.612548e+02
3.793945e-01,-2.561338e+02,3.793945e-01,-2.552120e+02,3.793945e-01,-2.506417e+02,3.793945e-01,-2.460551e+02,3.793945e-01,-2.393027e+02,3.793945e-01,-1.866959e+02,3.793945e-01,-1.891998e+02,3.793945e-01,-2.361673e+02,3.793945e-01,-2.610030e+02
3.798828e-01,-2.554371e+02,3.798828e-01,-2.546630e+02,3.798828e-01,-2.519145e+02,3.798828e-01,-2.466331e+02,3.798828e-01,-2.408888e+02,3.798828e-01,-1.876374e+02,3.798828e-01,-1.879814e+02,3.798828e-01,-2.345689e+02,3.798828e-01,-2.616663e+02
3.803711e-01,-2.555334e+02,3.803711e-01,-2.534419e+02,3.803711e-01,-2.531542e+02,3.803711e-01,-2.461925e+02,3.803711e-01,-2.393780e+02,3.803711e-01,-1.884018e+02,3.803711e-01,-1.873696e+02,3.803711e-01,-2.349678e+02,3.803711e-01,-2.629746e+02
3.808594e-01,-2.566248e+02,3.808594e-01,-2.553580e+02,3.808594e-01,-2.552662e+02,3.808594e-01,-2.467281e+02,3.808594e-01,-2.380300e+02,3.808594e-01,-1.898894e+02,3.808594e-01,-1.881869e+02,3.808594e-01,-2.370890e+02,3.808594e-01,-2.646417e+02
3.813477e-01,-2.572177e+02,3.813477e-01,-2.558066e+02,3.813477e-01,-2.567729e+02,3.813477e-01,-2.466628e+02,3.813477e-01,-2.399021e+02,3.813477e-01,-1.906686e+02,3.813477e-01,-1.870743e+02,3.813477e-01,-2.376562e+02,3.813477e-01,-2.633532e+02
3.818359e-01,-2.576585e+02,3.818359e-01,-2.558872e+02,3.818359e-01,-2.538732e+02,3.818359e-01,-2.469614e+02,3.818359e-01,-2.398390e+02,3.818359e-01,-1.923543e+02,3.818359e-01,-1.873256e+02,3.818359e-01,-2.346891e+02,3.818359e-01,-2.610059e+02
3.823242e-01,-2.589656e+02,3.823242e-01,-2.562559e+02,3.823242e-01,-2.515207e+02,3.823242e-01,-2.473271e+02,3.823242e-01,-2.398889e+02,3.823242e-01,-1.935198e+02,3.823242e-01,-1.872864e+02,3.823242e-01,-2.341803e+02,3.823242e-01,-2.634997e+02
3.828125e-01,-2.578340e+02,3.828125e-01,-2.559817e+02,3.828125e-01,-2.512545e+02,3.828125e-01,-2.474574e+02,3.828125e-01,-2.404943e+02,3.828125e-01,-1.966487e+02,3.828125e-01,-1.878912e+02,3.828125e-01,-2.349125e+02,3.828125e-01,-2.655285e+02
3.833008e-01,-2.564615e+02,3.833008e-01,-2.563047e+02,3.833008e-01,-2.518584e+02,3.833008e-01,-2.452165e+02,3.833008e-01,-2.406182e+02,3.833008e-01,-1.975209e+02,3.833008e-01,-1.900504e+02,3.833008e-01,-2.328174e+02,3.833008e-01,-2.637487e+02
3.837891e-01,-2.561025e+02,3.837891e-01,-2.552532e+02,3.837891e-01,-2.530754e+02,3.837891e-01,-2.449744e+02,3.837891e-01,-2.404067e+02,3.837891e-01,-1.971998e+02,3.837891e-01,-1.899451e+02,3.837891e-01,-2.325231e+02,3.837891e-01,-2.625440e+02
3.842773e-01,-2.573380e+02,3.842773e-01,-2.553626e+02,3.842773e-01,-2.527744e+02,3.842773e-01,-2.462490e+02,3.842773e-01,-2.407425e+02,3.842773e-01,-1.971516e+02,3.842773e-01,-1.902909e+02,3.842773e-01,-2.335779e+02,3.842773e-01,-2.616341e+02
3.847656e-01,-2.578593e+02,3.847656e-01,-2.550807e+02,3.847656e-01,-2.524078e+02,3.847656e-01,-2.486293e+02,3.847656e-01,-2.408572e+02,3.847656e-01,-1.967691e+02,3.847656e-01,-1.900818e+02,3.847656e-01,-2.334401e+02,3.847656e-01,-2.614016e+02
3.852539e-01,-2.577214e+02,3.852539e-01,-2.542941e+02,3.852539e-01,-2.534517e+02,3.852539e-01,-2.483878e+02,3.852539e-01,-2.411836e+02,3.852539e-01,-1.983810e+02,3.852539e-01,-1.936721e+02,3.852539e-01,-2.344137e+02,3.852539e-01,-2.619970e+02
3.857422e-01,-2.575947e+02,3.857422e-01,-2.544139e+02,3.857422e-01,-2.520348e+02,3.857422e-01,-2.476709e+02,3.857422e-01,-2.406129e+02,3.857422e-01,-2.030963e+02,3.857422e-01,-1.995307e+02,3.857422e-01,-2.346019e+02,3.857422e-01,-2.622424e+02
3.862305e-01,-2.582911e+02,3.862305e-01,-2.547639e+02,3.862305e-01,-2.531478e+02,3.862305e-01,-2.467845e+02,3.862305e-01,-2.406069e+02,3.862305e-01,-2.035995e+02,3.862305e-01,-2.050878e+02,3.862305e-01,-2.318701e+02,3.862305e-01,-2.616813e+02
3.867188e-01,-2.584614e+02,3.867188e-01,-2.557605e+02,3.867188e-01,-2.524083e+02,3.867188e-01,-2.465264e+02,3.867188e-01,-2.397255e+02,3.867188e-01,-2.012438e+02,3.867188e-01,-2.076989e+02,3.867188e-01,-2.308518e+02,3.867188e-01,-2.632059e+02
3.872070e-01,-2.573302e+02,3.872070e-01,-2.543822e+02,3.872070e-01,-2.521852e+02,3.872070e-01,-2.471745e+02,3.872070e-01,-2.394162e+02,3.872070e-01,-2.021316e+02,3.872070e-01,-2.041099e+02,3.872070e-01,-2.319093e+02,3.872070e-01,-2.644574e+02
3.876953e-01,-2.579010e+02,3.876953e-01,-2.522110e+02,3.876953e-01,-2.540227e+02,3.876953e-01,-2.472495e+02,3.876953e-01,-2.410551e+02,3.876953e-01,-2.031769e+02,3.876953e-01,-2.000380e+02,3.876953e-01,-2.342399e+02,3.876953e-01,-2.634996e+02
3.881836e-01,-2.577207e+02,3.881836e-01,-2.528337e+02,3.881836e-01,-2.546982e+02,3.881836e-01,-2.482880e+02,3.881836e-01,-2.418331e+02,3.881836e-01,-2.024109e+02,3.881836e-01,-1.980641e+02,3.881836e-01,-2.340616e+02,3.881836e-01,-2.618909e+02
3.886719e-01,-2.582916e+02,3.886719e-01,-2.540040e+02,3.886719e-01,-2.523121e+02,3.886719e-01,-2.479165e+02,3.886719e-01,-2.421160e+02,3.886719e-01,-2.036468e+02,3.886719e-01,-1.957031e+02,3.886719e-01,-2.343872e+02,3.886719e-01,-2.626552e+02
3.891602e-01,-2.592344e+02,3.891602e-01,-2.544502e+02,3.891602e-01,-2.516606e+02,3.891602e-01,-2.487096e+02,3.891602e-01,-2.426886e+02,3.891602e-01,-2.074025e+02,3.891602e-01,-1.935052e+02,3.891602e-01,-2.343622e+02,3.891602e-01,-2.634733e+02
3.896484e-01,-2.585669e+02,3.896484e-01,-2.565596e+02,3.896484e-01,-2.533705e+02,3.896484e-01,-2.493328e+02,3.896484e-01,-2.419790e+02,3.896484e-01,-2.079094e+02,3.896484e-01,-8.620957e+01,3.896484e-01,-2.335702e+02,3.896484e-01,-2.613488e+02
3.901367e-01,-2.582888e+02,3.901367e-01,-2.520404e+02,3.901367e-01,-2.490610e+02,3.901367e-01,-2.469771e+02,3.901367e-01,-2.432627e+02,3.901367e-01,-2.073316e+02,3.901367e-01,-7.029198e+01,3.901367e-01,-2.339870e+02,3.901367e-01,-2.540318e+02
3.906250e-01,-2.578564e+02,3.906250e-01,-2.467833e+02,3.906250e-01,-2.448024e+02,3.906250e-01,-2.454933e+02,3.906250e-01,-2.427401e+02,3.906250e-01,-2.085891e+02,3.906250e-01,-6.578579e+01,3.906250e-01,-2.343069e+02,3.906250e-01,-2.502902e+02
3.911133e-01,-2.569287e+02,3.911133e-01,-2.498837e+02,3.911133e-01,-2.488049e+02,3.911133e-01,-2.482301e+02,3.911133e-01,-2.417600e+02,3.911133e-01,-2.101403e+02,3.911133e-01,-7.029198e+01,3.911133e-01,-2.324653e+02,3.911133e-01,-2.545373e+02
3.916016e-01,-2.561466e+02,3.916016e-01,-2.560241e+02,3.916016e-01,-2.537535e+02,3.916016e-01,-2.492352e+02,3.916016e-01,-2.408549e+02,3.916016e-01,-2.115433e+02,3.916016e-01,-8.620957e+01,3.916016e-01,-2.313405e+02,3.916016e-01,-2.621259e+02
3.920898e-01,-2.549469e+02,3.920898e-01,-2.574969e+02,3.920898e-01,-2.510911e+02,3.920898e-01,-2.477223e+02,3.920898e-01,-2.410475e+02,3.920898e-01,-2.114972e+02,3.920898e-01,-1.892371e+02,3.920898e-01,-2.292767e+02,3.920898e-01,-2.640174e+02
3.925781e-01,-2.543206e+02,3.925781e-01,-2.575677e+02,3.925781e-01,-2.514934e+02,3.925781e-01,-2.467165e+02,3.925781e-01,-2.422715e+02,3.925781e-01,-2.111946e+02,3.925781e-01,-1.893596e+02,3.925781e-01,-2.302206e+02,3.925781e-01,-2.643134e+02
3.930664e-01,-2.571242e+02,3.930664e-01,-2.558273e+02,3.930664e-01,-2.518244e+02,3.930664e-01,-2.469045e+02,3.930664e-01,-2.415210e+02,3.930664e-01,-2.123408e+02,3.930664e-01,-1.872418e+02,3.930664e-01,-2.327268e+02,3.930664e-01,-2.636386e+02
3.935547e-01,-2.601426e+02,3.935547e-01,-2.548712e+02,3.935547e-01,-2.515929e+02,3.935547e-01,-2.470598e+02,3.935547e-01,-2.401826e+02,3.935547e-01,-2.123716e+02,3.935547e-01,-1.872830e+02,3.935547e-01,-2.309106e+02,3.935547e-01,-2.622421e+02
3.940430e-01,-2.600997e+02,3.940430e-01,-2.543190e+02,3.940430e-01,-2.512345e+02,3.940430e-01,-2.471469e+02,3.940430e-01,-2.426200e+02,3.940430e-01,-2.121466e+02,3.940430e-01,-1.877211e+02,3.940430e-01,-2.294506e+02,3.940430e-01,-2.621432e+02
3.945312e-01,-2.580567e+02,3.945312e-01,-2.564078e+02,3.945312e-01,-2.517476e+02,3.945312e-01,-2.487135e+02,3.945312e-01,-2.405716e+02,3.945312e-01,-2.116470e+02,3.945312e-01,-1.882855e+02,3.945312e-01,-2.305927e+02,3.945312e-01,-2.647246e+02
3.950195e-01,-2.581064e+02,3.950195e-01,-2.554990e+02,3.950195e-01,-2.519045e+02,3.950195e-01,-2.492066e+02,3.950195e-01,-2.412956e+02,3.950195e-01,-2.144090e+02,3.950195e-01,-1.902170e+02,3.950195e-01,-2.309733e+02,3.950195e-01,-2.648336e+02
3.955078e-01,-2.598423e+02,3.955078e-01,-2.553629e+02,3.955078e-01,-2.507746e+02,3.955078e-01,-2.488231e+02,3.955078e-01,-2.414249e+02,3.955078e-01,-2.134201e+02,3.955078e-01,-1.911149e+02,3.955078e-01,-2.317905e+02,3.955078e-01,-2.653818e+02
3.959961e-01,-2.594272e+02,3.959961e-01,-2.587001e+02,3.959961e-01,-2.506379e+02,3.959961e-01,-2.485382e+02,3.959961e-01,-2.410626e+02,3.959961e-01,-2.150864e+02,3.959961e-01,-1.929908e+02,3.959961e-01,-2.311906e+02,3.959961e-01,-2.634233e+02
3.964844e-01,-2.577984e+02,3.964844e-01,-2.564773e+02,3.964844e-01,-2.506730e+02,3.964844e-01,-2.488168e+02,3.964844e-01,-2.424066e+02,3.964844e-01,-2.165469e+02,3.964844e-01,-1.930015e+02,3.964844e-01,-2.291208e+02,3.964844e-01,-2.632466e+02
3.969727e-01,-2.573132e+02,3.969727e-01,-2.550501e+02,3.969727e-01,-2.524182e+02,3.969727e-01,-2.487158e+02,3.969727e-01,-2.437606e+02,3.969727e-01,-2.155867e+02,3.969727e-01,-1.928336e+02,3.969727e-01,-2.286757e+02,3.969727e-01,-2.624531e+02
3.974609e-01,-2.586970e+02,3.974609e-01,-2.547518e+02,3.974609e-01,-2.546601e+02,3.974609e-01,-2.495627e+02,3.974609e-01,-2.438830e+02,3.974609e-01,-2.178719e+02,3.974609e-01,-1.956425e+02,3.974609e-01,-2.295183e+02,3.974609e-01,-2.624866e+02
3.979492e-01,-2.601650e+02,3.979492e-01,-2.541058e+02,3.979492e-01,-2.539297e+02,3.979492e-01,-2.488430e+02,3.979492e-01,-2.437895e+02,3.979492e-01,-2.201744e+02,3.979492e-01,-1.997913e+02,3.979492e-01,-2.299742e+02,3.979492e-01,-2.636168e+02
3.984375e-01,-2.588786e+02,3.984375e-01,-2.537194e+02,3.984375e-01,-2.515603e+02,3.984375e-01,-2.479601e+02,3.984375e-01,-2.427003e+02,3.984375e-01,-2.183338e+02,3.984375e-01,-2.036684e+02,3.984375e-01,-2.314571e+02,3.984375e-01,-2.630801e+02
3.989258e-01,-2.579856e+02,3.989258e-01,-2.558838e+02,3.989258e-01,-2.522730e+02,3.989258e-01,-2.482999e+02,3.989258e-01,-2.436511e+02,3.989258e-01,-2.173875e+02,3.989258e-01,-2.088568e+02,3.989258e-01,-2.308164e+02,3.989258e-01,-2.633986e+02
3.994141e-01,-2.571195e+02,3.994141e-01,-2.570745e+02,3.994141e-01,-2.532623e+02,3.994141e-01,-2.508893e+02,3.994141e-01,-2.442134e+02,3.994141e-01,-2.167601e+02,3.994141e-01,-2.118443e+02,3.994141e-01,-2.297055e+02,3.994141e-01,-2.648089e+02
3.999023e-01,-2.567608e+02,3.999023e-01,-2.568188e+02,3.999023e-01,-2.521745e+02,3.999023e-01,-2.515382e+02,3.999023e-01,-2.441048e+02,3.999023e-01,-2.164062e+02,3.999023e-01,-2.072415e+02,3.999023e-01,-2.278259e+02,3.999023e-01,-2.663848e+02
4.003906e-01,-2.554495e+02,4.003906e-01,-2.563938e+02,4.003906e-01,-2.513500e+02,4.003906e-01,-2.513264e+02,4.003906e-01,-2.470329e+02,4.003906e-01,-2.172390e+02,4.003906e-01,-2.022897e+02,4.003906e-01,-2.274767e+02,4.003906e-01,-2.641385e+02
4.008789e-01,-2.559274e+02,4.008789e-01,-2.559115e+02,4.008789e-01,-2.520506e+02,4.008789e-01,-2.512907e+02,4.008789e-01,-2.434421e+02,4.008789e-01,-2.176052e+02,4.008789e-01,-1.980240e+02,4.008789e-01,-2.286422e+02,4.008789e-01,-2.631020e+02
4.013672e-01,-2.578700e+02,4.013672e-01,-2.560145e+02,4.013672e-01,-2.520873e+02,4.013672e-01,-2.510037e+02,4.013672e-01,-2.426814e+02,4.013672e-01,-2.183432e+02,4.013672e-01,-1.958113e+02,4.013672e-01,-2.288141e+02,4.013672e-01,-2.626953e+02
4.018555e-01,-2.609999e+02,4.018555e-01,-2.562390e+02,4.018555e-01,-2.528766e+02,4.018555e-01,-2.499771e+02,4.018555e-01,-2.419836e+02,4.018555e-01,-2.192070e+02,4.018555e-01,-1.939015e+02,4.018555e-01,-2.274833e+02,4.018555e-01,-2.645621e+02
4.023438e-01,-2.598692e+02,4.023438e-01,-2.564822e+02,4.023438e-01,-2.523760e+02,4.023438e-01,-2.472878e+02,4.023438e-01,-2.426558e+02,4.023438e-01,-2.204123e+02,4.023438e-01,-1.925835e+02,4.023438e-01,-2.285679e+02,4.023438e-01,-2.653874e+02
4.028320e-01,-2.598355e+02,4.028320e-01,-2.582279e+02,4.028320e-01,-2.520990e+02,4.028320e-01,-2.468724e+02,4.028320e-01,-2.429554e+02,4.028320e-01,-2.200059e+02,4.028320e-01,-1.933822e+02,4.028320e-01,-2.289780e+02,4.028320e-01,-2.653405e+02
4.033203e-01,-2.601511e+02,4.033203e-01,-2.567477e+02,4.033203e-01,-2.531166e+02,4.033203e-01,-2.505275e+02,4.033203e-01,-2.432769e+02,4.033203e-01,-2.209308e+02,4.033203e-01,-1.916487e+02,4.033203e-01,-2.271936e+02,4.033203e-01,-2.636854e+02
4.038086e-01,-2.583331e+02,4.038086e-01,-2.557112e+02,4.038086e-01,-2.527298e+02,4.038086e-01,-2.520303e+02,4.038086e-01,-2.458440e+02,4.038086e-01,-2.217273e+02,4.038086e-01,-1.897784e+02,4.038086e-01,-2.270622e+02,4.038086e-01,-2.651177e+02
4.042969e-01,-2.578157e+02,4.042969e-01,-2.558644e+02,4.042969e-01,-2.530049e+02,4.042969e-01,-2.517959e+02,4.042969e-01,-2.455893e+02,4.042969e-01,-2.226478e+02,4.042969e-01,-1.907123e+02,4.042969e-01,-2.262334e+02,4.042969e-01,-2.631887e+02
4.047852e-01,-2.578557e+02,4.047852e-01,-2.560099e+02,4.047852e-01,-2.542524e+02,4.047852e-01,-2.515577e+02,4.047852e-01,-2.444604e+02,4.047852e-01,-2.241317e+02,4.047852e-01,-1.890717e+02,4.047852e-01,-2.249517e+02,4.047852e-01,-2.607145e+02
4.052734e-01,-2.582794e+02,4.052734e-01,-2.561139e+02,4.052734e-01,-2.534537e+02,4.052734e-01,-2.508788e+02,4.052734e-01,-2.445618e+02,4.052734e-01,-2.241775e+02,4.052734e-01,-1.885419e+02,4.052734e-01,-2.243987e+02,4.052734e-01,-2.612512e+02
4.057617e-01,-2.605771e+02,4.057617e-01,-2.540657e+02,4.057617e-01,-2.507992e+02,4.057617e-01,-2.520379e+02,4.057617e-01,-2.444248e+02,4.057617e-01,-2.229435e+02,4.057617e-01,-1.889197e+02,4.057617e-01,-2.253880e+02,4.057617e-01,-2.585189e+02
4.062500e-01,-2.599898e+02,4.062500e-01,-2.541480e+02,4.062500e-01,-2.502697e+02,4.062500e-01,-2.529857e+02,4.062500e-01,-2.433546e+02,4.062500e-01,-2.224328e+02,4.062500e-01,-1.893822e+02,4.062500e-01,-2.247054e+02,4.062500e-01,-2.569902e+02
4.067383e-01,-2.597609e+02,4.067383e-01,-2.558916e+02,4.067383e-01,-2.530978e+02,4.067383e-01,-2.526895e+02,4.067383e-01,-2.430577e+02,4.067383e-01,-2.234817e+02,4.067383e-01,-1.896644e+02,4.067383e-01,-2.235493e+02,4.067383e-01,-2.572063e+02
4.072266e-01,-2.605945e+02,4.072266e-01,-2.572138e+02,4.072266e-01,-2.549676e+02,4.072266e-01,-2.512879e+02,4.072266e-01,-2.459021e+02,4.072266e-01,-2.272392e+02,4.072266e-01,-1.904399e+02,4.072266e-01,-2.222005e+02,4.072266e-01,-2.609452e+02
4.077148e-01,-2.606819e+02,4.077148e-01,-2.580057e+02,4.077148e-01,-2.540389e+02,4.077148e-01,-2.507015e+02,4.077148e-01,-2.484394e+02,4.077148e-01,-2.264452e+02,4.077148e-01,-1.913983e+02,4.077148e-01,-2.227785e+02,4.077148e-01,-2.613094e+02
4.082031e-01,-2.587116e+02,4.082031e-01,-2.567778e+02,4.082031e-01,-2.536891e+02,4.082031e-01,-2.501539e+02,4.082031e-01,-2.476361e+02,4.082031e-01,-2.251716e+02,4.082031e-01,-1.913388e+02,4.082031e-01,-2.233823e+02,4.082031e-01,-2.625718e+02
4.086914e-01,-2.582390e+02,4.086914e-01,-2.557412e+02,4.086914e-01,-2.555423e+02,4.086914e-01,-2.496851e+02,4.086914e-01,-2.440950e+02,4.086914e-01,-2.250591e+02,4.086914e-01,-1.907598e+02,4.086914e-01,-2.205531e+02,4.086914e-01,-2.630325e+02
4.091797e-01,-2.595773e+02,4.091797e-01,-2.572079e+02,4.091797e-01,-2.552117e+02,4.091797e-01,-2.508534e+02,4.091797e-01,-2.430347e+02,4.091797e-01,-2.257583e+02,4.091797e-01,-1.912762e+02,4.091797e-01,-2.202261e+02,4.091797e-01,-2.620787e+02
4.096680e-01,-2.604112e+02,4.096680e-01,-2.567295e+02,4.096680e-01,-2.545018e+02,4.096680e-01,-2.507857e+02,4.096680e-01,-2.432682e+02,4.096680e-01,-2.254658e+02,4.096680e-01,-1.914500e+02,4.096680e-01,-2.212310e+02,4.096680e-01,-2.638310e+02
4.101562e-01,-2.609545e+02,4.101562e-01,-2.560193e+02,4.101562e-01,-2.540767e+02,4.101562e-01,-2.501490e+02,4.101562e-01,-2.450532e+02,4.101562e-01,-2.249538e+02,4.101562e-01,-1.923384e+02,4.101562e-01,-2.216293e+02,4.101562e-01,-2.630503e+02
4.106445e-01,-2.628195e+02,4.106445e-01,-2.568697e+02,4.106445e-01,-2.535605e+02,4.106445e-01,-2.508605e+02,4.106445e-01,-2.455144e+02,4.106445e-01,-2.268608e+02,4.106445e-01,-1.948563e+02,4.106445e-01,-2.205883e+02,4.106445e-01,-2.615297e+02
4.111328e-01,-2.607728e+02,4.111328e-01,-2.584705e+02,4.111328e-01,-2.525689e+02,4.111328e-01,-2.497938e+02,4.111328e-01,-2.463131e+02,4.111328e-01,-2.278911e+02,4.111328e-01,-1.962555e+02,4.111328e-01,-2.204981e+02,4.111328e-01,-2.620998e+02
4.116211e-01,-2.600578e+02,4.116211e-01,-2.578912e+02,4.116211e-01,-2.529740e+02,4.116211e-01,-2.508390e+02,4.116211e-01,-2.468781e+02,4.116211e-01,-2.278095e+02,4.116211e-01,-1.976356e+02,4.116211e-01,-2.189370e+02,4.116211e-01,-2.643586e+02
4.121094e-01,-2.595298e+02,4.121094e-01,-2.570866e+02,4.121094e-01,-2.543831e+02,4.121094e-01,-2.533826e+02,4.121094e-01,-2.457364e+02,4.121094e-01,-2.277289e+02,4.121094e-01,-2.006910e+02,4.121094e-01,-2.180538e+02,4.121094e-01,-2.649881e+02
4.125977e-01,-2.593884e+02,4.125977e-01,-2.568654e+02,4.125977e-01,-2.547145e+02,4.125977e-01,-2.533180e+02,4.125977e-01,-2.462674e+02,4.125977e-01,-2.278435e+02,4.125977e-01,-2.050960e+02,4.125977e-01,-2.158698e+02,4.125977e-01,-2.651499e+02
4.130859e-01,-2.606345e+02,4.130859e-01,-2.581490e+02,4.130859e-01,-2.537801e+02,4.130859e-01,-2.503889e+02,4.130859e-01,-2.459322e+02,4.130859e-01,-2.291841e+02,4.130859e-01,-2.118954e+02,4.130859e-01,-2.151326e+02,4.130859e-01,-2.641308e+02
4.135742e-01,-2.614137e+02,4.135742e-01,-2.607975e+02,4.135742e-01,-2.534204e+02,4.135742e-01,-2.500962e+02,4.135742e-01,-2.437564e+02,4.135742e-01,-2.311353e+02,4.135742e-01,-2.086221e+02,4.135742e-01,-2.166800e+02,4.135742e-01,-2.647683e+02
4.140625e-01,-2.610913e+02,4.140625e-01,-2.592323e+02,4.140625e-01,-2.538257e+02,4.140625e-01,-2.506219e+02,4.140625e-01,-2.437284e+02,4.140625e-01,-2.300770e+02,4.140625e-01,-2.039422e+02,4.140625e-01,-2.181652e+02,4.140625e-01,-2.674160e+02
4.145508e-01,-2.609708e+02,4.145508e-01,-2.585727e+02,4.145508e-01,-2.546522e+02,4.145508e-01,-2.497488e+02,4.145508e-01,-2.480628e+02,4.145508e-01,-2.295362e+02,4.145508e-01,-1.993329e+02,4.145508e-01,-2.166396e+02,4.145508e-01,-2.650574e+02
4.150391e-01,-2.597404e+02,4.150391e-01,-2.577765e+02,4.150391e-01,-2.544445e+02,4.150391e-01,-2.504528e+02,4.150391e-01,-2.488263e+02,4.150391e-01,-2.302081e+02,4.150391e-01,-1.956581e+02,4.150391e-01,-2.150447e+02,4.150391e-01,-2.642341e+02
4.155273e-01,-2.593373e+02,4.155273e-01,-2.572227e+02,4.155273e-01,-2.545018e+02,4.155273e-01,-2.527605e+02,4.155273e-01,-2.479059e+02,4.155273e-01,-2.324609e+02,4.155273e-01,-1.936476e+02,4.155273e-01,-2.139965e+02,4.155273e-01,-2.648142e+02
