f_fp_0,fp_0,f_fp_1,fp_1,f_fp_2,fp_2,f_fp_3,fp_3,f_bb,bb
1.582031e-01,-1.708698e+02,1.582031e-01,-1.551711e+02,1.582031e-01,-1.740616e+02,1.582031e-01,-1.809863e+02,1.582031e-01,-1.769449e+02
1.586914e-01,-1.707740e+02,1.586914e-01,-1.562234e+02,1.586914e-01,-1.750489e+02,1.586914e-01,-1.813375e+02,1.586914e-01,-1.773688e+02
1.591797e-01,-1.698461e+02,1.591797e-01,-1.548256e+02,1.591797e-01,-1.755576e+02,1.591797e-01,-1.815019e+02,1.591797e-01,-1.772172e+02
1.596680e-01,-1.682179e+02,1.596680e-01,-1.552947e+02,1.596680e-01,-1.755593e+02,1.596680e-01,-1.825707e+02,1.596680e-01,-1.768102e+02
1.601562e-01,-1.685911e+02,1.601562e-01,-1.550113e+02,1.601562e-01,-1.773705e+02,1.601562e-01,-1.835681e+02,1.601562e-01,-1.776062e+02
1.606445e-01,-1.714355e+02,1.606445e-01,-1.546950e+02,1.606445e-01,-1.769462e+02,1.606445e-01,-1.836296e+02,1.606445e-01,-1.804833e+02
1.611328e-01,-1.703426e+02,1.611328e-01,-1.548281e+02,1.611328e-01,-1.750445e+02,1.611328e-01,-1.828188e+02,1.611328e-01,-1.814719e+02
1.616211e-01,-1.686579e+02,1.616211e-01,-1.542407e+02,1.616211e-01,-1.735831e+02,1.616211e-01,-1.830620e+02,1.616211e-01,-1.795795e+02
1.621094e-01,-1.687738e+02,1.621094e-01,-1.530361e+02,1.621094e-01,-1.751800e+02,1.621094e-01,-1.855812e+02,1.621094e-01,-1.802430e+02
1.625977e-01,-1.695186e+02,1.625977e-01,-1.531256e+02,1.625977e-01,-1.737269e+02,1.625977e-01,-1.839402e+02,1.625977e-01,-1.803450e+02
1.630859e-01,-1.709912e+02,1.630859e-01,-1.551427e+02,1.630859e-01,-1.720124e+02,1.630859e-01,-1.821962e+02,1.630859e-01,-1.797951e+02
1.635742e-01,-1.722189e+02,1.635742e-01,-1.569733e+02,1.635742e-01,-1.724560e+02,1.635742e-01,-1.821645e+02,1.635742e-01,-1.788527e+02
1.640625e-01,-1.720190e+02,1.640625e-01,-1.565883e+02,1.640625e-01,-1.740047e+02,1.640625e-01,-1.819268e+02,1.640625e-01,-1.782735e+02
1.645508e-01,-1.702020e+02,1.645508e-01,-1.562133e+02,1.645508e-01,-1.749326e+02,1.645508e-01,-1.829982e+02,1.645508e-01,-1.787984e+02
1.650391e-01,-1.711929e+02,1.650391e-01,-1.545845e+02,1.650391e-01,-1.748764e+02,1.650391e-01,-1.835170e+02,1.650391e-01,-1.806057e+02
1.655273e-01,-1.727931e+02,1.655273e-01,-1.552954e+02,1.655273e-01,-1.744544e+02,1.655273e-01,-1.828186e+02,1.655273e-01,-1.805612e+02
1.660156e-01,-1.722726e+02,1.660156e-01,-1.569469e+02,1.660156e-01,-1.733263e+02,1.660156e-01,-1.818063e+02,1.660156e-01,-1.800504e+02
1.665039e-01,-1.719457e+02,1.665039e-01,-1.567019e+02,1.665039e-01,-1.715186e+02,1.665039e-01,-1.811300e+02,1.665039e-01,-1.809800e+02
1.669922e-01,-1.707677e+02,1.669922e-01,-1.566811e+02,1.669922e-01,-1.715529e+02,1.669922e-01,-1.813834e+02,1.669922e-01,-1.824945e+02
1.674805e-01,-1.684622e+02,1.674805e-01,-1.576715e+02,1.674805e-01,-1.729030e+02,1.674805e-01,-1.819734e+02,1.674805e-01,-1.807153e+02
1.679688e-01,-1.693939e+02,1.679688e-01,-1.600138e+02,1.679688e-01,-1.744761e+02,1.679688e-01,-1.823729e+02,1.679688e-01,-1.798226e+02
1.684570e-01,-1.706978e+02,1.684570e-01,-1.634060e+02,1.684570e-01,-1.737568e+02,1.684570e-01,-1.839751e+02,1.684570e-01,-1.808894e+02
1.689453e-01,-1.718846e+02,1.689453e-01,-1.605167e+02,1.689453e-01,-1.726391e+02,1.689453e-01,-1.836296e+02,1.689453e-01,-1.808750e+02
1.694336e-01,-1.733219e+02,1.694336e-01,-1.598574e+02,1.694336e-01,-1.743281e+02,1.694336e-01,-1.829128e+02,1.694336e-01,-1.787368e+02
1.699219e-01,-1.744542e+02,1.699219e-01,-1.618967e+02,1.699219e-01,-1.716696e+02,1.699219e-01,-1.825315e+02,1.699219e-01,-1.784627e+02
1.704102e-01,-1.733318e+02,1.704102e-01,-1.641764e+02,1.704102e-01,-1.712951e+02,1.704102e-01,-1.819762e+02,1.704102e-01,-1.781379e+02
1.708984e-01,-1.723316e+02,1.708984e-01,-1.639251e+02,1.708984e-01,-1.719430e+02,1.708984e-01,-1.820490e+02,1.708984e-01,-1.784754e+02
1.713867e-01,-1.734948e+02,1.713867e-01,-1.656833e+02,1.713867e-01,-1.731237e+02,1.713867e-01,-1.826585e+02,1.713867e-01,-1.806670e+02
1.718750e-01,-1.744673e+02,1.718750e-01,-1.687701e+02,1.718750e-01,-1.722480e+02,1.718750e-01,-1.839511e+02,1.718750e-01,-1.817558e+02
1.723633e-01,-1.726397e+02,1.723633e-01,-1.707949e+02,1.723633e-01,-1.708068e+02,1.723633e-01,-1.847858e+02,1.723633e-01,-1.790727e+02
1.728516e-01,-1.723957e+02,1.728516e-01,-1.744525e+02,1.728516e-01,-1.706048e+02,1.728516e-01,-1.838932e+02,1.728516e-01,-1.783758e+02
1.733398e-01,-1.733071e+02,1.733398e-01,-1.798719e+02,1.733398e-01,-1.714942e+02,1.733398e-01,-1.832010e+02,1.733398e-01,-1.800520e+02
1.738281e-01,-1.717640e+02,1.738281e-01,-1.810364e+02,1.738281e-01,-1.741262e+02,1.738281e-01,-1.821601e+02,1.738281e-01,-1.817767e+02
1.743164e-01,-1.703960e+02,1.743164e-01,-1.734817e+02,1.743164e-01,-1.768692e+02,1.743164e-01,-1.810744e+02,1.743164e-01,-1.807455e+02
1.748047e-01,-1.709645e+02,1.748047e-01,-1.692985e+02,1.748047e-01,-1.744779e+02,1.748047e-01,-1.819962e+02,1.748047e-01,-1.811940e+02
1.752930e-01,-1.721535e+02,1.752930e-01,-1.676977e+02,1.752930e-01,-1.732104e+02,1.752930e-01,-1.823948e+02,1.752930e-01,-1.811810e+02
1.757812e-01,-1.731868e+02,1.757812e-01,-1.653281e+02,1.757812e-01,-1.724291e+02,1.757812e-01,-1.836448e+02,1.757812e-01,-1.807153e+02
1.762695e-01,-1.727371e+02,1.762695e-01,-1.642232e+02,1.762695e-01,-1.722704e+02,1.762695e-01,-1.826852e+02,1.762695e-01,-1.807289e+02
1.767578e-01,-1.724743e+02,1.767578e-01,-1.647848e+02,1.767578e-01,-1.737888e+02,1.767578e-01,-1.830475e+02,1.767578e-01,-1.814761e+02
1.772461e-01,-1.727218e+02,1.772461e-01,-1.626998e+02,1.772461e-01,-1.746294e+02,1.772461e-01,-1.821027e+02,1.772461e-01,-1.810296e+02
1.777344e-01,-1.729288e+02,1.777344e-01,-1.608513e+02,1.777344e-01,-1.749958e+02,1.777344e-01,-1.820744e+02,1.777344e-01,-1.804174e+02
1.782227e-01,-1.733587e+02,1.782227e-01,-1.590734e+02,1.782227e-01,-1.755810e+02,1.782227e-01,-1.831797e+02,1.782227e-01,-1.806496e+02
1.787109e-01,-1.739462e+02,1.787109e-01,-1.574625e+02,1.787109e-01,-1.750916e+02,1.787109e-01,-1.823967e+02,1.787109e-01,-1.783649e+02
1.791992e-01,-1.727145e+02,1.791992e-01,-1.569263e+02,1.791992e-01,-1.729481e+02,1.791992e-01,-1.814390e+02,1.791992e-01,-1.808132e+02
1.796875e-01,-1.719912e+02,1.796875e-01,-1.557319e+02,1.796875e-01,-1.726866e+02,1.796875e-01,-1.799013e+02,1.796875e-01,-1.815008e+02
1.801758e-01,-1.719193e+02,1.801758e-01,-1.550255e+02,1.801758e-01,-1.736261e+02,1.801758e-01,-1.808277e+02,1.801758e-01,-1.846115e+02
1.806641e-01,-1.732484e+02,1.806641e-01,-1.557818e+02,1.806641e-01,-1.749217e+02,1.806641e-01,-1.830130e+02,1.806641e-01,-1.843660e+02
1.811523e-01,-1.736695e+02,1.811523e-01,-1.593191e+02,1.811523e-01,-1.747697e+02,1.811523e-01,-1.855355e+02,1.811523e-01,-1.830467e+02
1.816406e-01,-1.729883e+02,1.816406e-01,-1.582452e+02,1.816406e-01,-1.742852e+02,1.816406e-01,-1.829266e+02,1.816406e-01,-1.832654e+02
1.821289e-01,-1.734352e+02,1.821289e-01,-1.552094e+02,1.821289e-01,-1.723618e+02,1.821289e-01,-1.816361e+02,1.821289e-01,-1.811315e+02
1.826172e-01,-1.750405e+02,1.826172e-01,-1.558163e+02,1.826172e-01,-1.734599e+02,1.826172e-01,-1.821334e+02,1.826172e-01,-1.803790e+02
1.831055e-01,-1.769547e+02,1.831055e-01,-1.554479e+02,1.831055e-01,-1.743674e+02,1.831055e-01,-1.815938e+02,1.831055e-01,-1.813522e+02
1.835938e-01,-1.759581e+02,1.835938e-01,-1.542091e+02,1.835938e-01,-1.733455e+02,1.835938e-01,-1.810119e+02,1.835938e-01,-1.804456e+02
1.840820e-01,-1.757789e+02,1.840820e-01,-1.547592e+02,1.840820e-01,-1.727178e+02,1.840820e-01,-1.810803e+02,1.840820e-01,-1.794170e+02
1.845703e-01,-1.764323e+02,1.845703e-01,-1.539339e+02,1.845703e-01,-1.732032e+02,1.845703e-01,-1.826507e+02,1.845703e-01,-1.797545e+02
1.850586e-01,-1.764106e+02,1.850586e-01,-1.544134e+02,1.850586e-01,-1.706737e+02,1.850586e-01,-1.831802e+02,1.850586e-01,-1.790673e+02
1.855469e-01,-1.736545e+02,1.855469e-01,-1.548842e+02,1.855469e-01,-1.694494e+02,1.855469e-01,-1.820318e+02,1.855469e-01,-1.774232e+02
1.860352e-01,-1.733375e+02,1.860352e-01,-1.537557e+02,1.860352e-01,-1.700698e+02,1.860352e-01,-1.812178e+02,1.860352e-01,-1.772956e+02
1.865234e-01,-1.723029e+02,1.865234e-01,-1.538754e+02,1.865234e-01,-1.709569e+02,1.865234e-01,-1.802808e+02,1.865234e-01,-1.790169e+02
1.870117e-01,-1.726607e+02,1.870117e-01,-1.549598e+02,1.870117e-01,-1.712299e+02,1.870117e-01,-1.809412e+02,1.870117e-01,-1.756888e+02
1.875000e-01,-1.734039e+02,1.875000e-01,-1.544157e+02,1.875000e-01,-1.693506e+02,1.875000e-01,-1.806018e+02,1.875000e-01,-1.729511e+02
1.879883e-01,-1.747218e+02,1.879883e-01,-1.536453e+02,1.879883e-01,-1.713153e+02,1.879883e-01,-1.805214e+02,1.879883e-01,-1.755676e+02
1.884766e-01,-1.739151e+02,1.884766e-01,-1.554425e+02,1.884766e-01,-1.740677e+02,1.884766e-01,-1.842961e+02,1.884766e-01,-1.793059e+02
1.889648e-01,-1.741669e+02,1.889648e-01,-1.546960e+02,1.889648e-01,-1.709128e+02,1.889648e-01,-1.849167e+02,1.889648e-01,-1.782131e+02
1.894531e-01,-1.770929e+02,1.894531e-01,-1.550582e+02,1.894531e-01,-1.721276e+02,1.894531e-01,-1.821816e+02,1.894531e-01,-1.771596e+02
1.899414e-01,-1.780114e+02,1.899414e-01,-1.546722e+02,1.899414e-01,-1.736102e+02,1.899414e-01,-1.811064e+02,1.899414e-01,-1.780202e+02
1.904297e-01,-1.777082e+02,1.904297e-01,-1.567275e+02,1.904297e-01,-1.719432e+02,1.904297e-01,-1.823185e+02,1.904297e-01,-1.780389e+02
1.909180e-01,-1.773370e+02,1.909180e-01,-1.566479e+02,1.909180e-01,-1.712173e+02,1.909180e-01,-1.837686e+02,1.909180e-01,-1.788971e+02
1.914062e-01,-1.747232e+02,1.914062e-01,-1.546843e+02,1.914062e-01,-1.725401e+02,1.914062e-01,-1.822750e+02,1.914062e-01,-1.824940e+02
1.918945e-01,-1.756176e+02,1.918945e-01,-1.561807e+02,1.918945e-01,-1.729206e+02,1.918945e-01,-1.813211e+02,1.918945e-01,-1.827856e+02
1.923828e-01,-1.780226e+02,1.923828e-01,-1.564554e+02,1.923828e-01,-1.736672e+02,1.923828e-01,-1.819097e+02,1.923828e-01,-1.811098e+02
1.928711e-01,-1.755546e+02,1.928711e-01,-1.566910e+02,1.928711e-01,-1.718774e+02,1.928711e-01,-1.806532e+02,1.928711e-01,-1.812529e+02
1.933594e-01,-1.727815e+02,1.933594e-01,-1.565895e+02,1.933594e-01,-1.701228e+02,1.933594e-01,-1.803905e+02,1.933594e-01,-1.817672e+02
1.938477e-01,-1.741637e+02,1.938477e-01,-1.562301e+02,1.938477e-01,-1.714018e+02,1.938477e-01,-1.812869e+02,1.938477e-01,-1.805461e+02
1.943359e-01,-1.769023e+02,1.943359e-01,-1.574719e+02,1.943359e-01,-1.709667e+02,1.943359e-01,-1.808385e+02,1.943359e-01,-1.809859e+02
1.948242e-01,-1.783662e+02,1.948242e-01,-1.577824e+02,1.948242e-01,-1.726419e+02,1.948242e-01,-1.799786e+02,1.948242e-01,-1.821378e+02
1.953125e-01,-1.793384e+02,1.953125e-01,-1.582156e+02,1.953125e-01,-1.716135e+02,1.953125e-01,-1.796548e+02,1.953125e-01,-1.827383e+02
1.958008e-01,-1.768780e+02,1.958008e-01,-1.595512e+02,1.958008e-01,-1.710054e+02,1.958008e-01,-1.815427e+02,1.958008e-01,-1.815749e+02
1.962891e-01,-1.740544e+02,1.962891e-01,-1.586818e+02,1.962891e-01,-1.701488e+02,1.962891e-01,-1.816588e+02,1.962891e-01,-1.811802e+02
1.967773e-01,-1.749018e+02,1.967773e-01,-1.584543e+02,1.967773e-01,-1.704197e+02,1.967773e-01,-1.820292e+02,1.967773e-01,-1.829863e+02
1.972656e-01,-1.756810e+02,1.972656e-01,-1.601577e+02,1.972656e-01,-1.716949e+02,1.972656e-01,-1.855807e+02,1.972656e-01,-1.837412e+02
1.977539e-01,-1.759188e+02,1.977539e-01,-1.627549e+02,1.977539e-01,-1.716567e+02,1.977539e-01,-1.840781e+02,1.977539e-01,-1.846627e+02
1.982422e-01,-1.765885e+02,1.982422e-01,-1.644744e+02,1.982422e-01,-1.710360e+02,1.982422e-01,-1.824275e+02,1.982422e-01,-1.832710e+02
1.987305e-01,-1.769439e+02,1.987305e-01,-1.650732e+02,1.987305e-01,-1.717488e+02,1.987305e-01,-1.813900e+02,1.987305e-01,-1.828185e+02
1.992188e-01,-1.758331e+02,1.992188e-01,-1.654774e+02,1.992188e-01,-1.732387e+02,1.992188e-01,-1.809720e+02,1.992188e-01,-1.839470e+02
1.997070e-01,-1.744941e+02,1.997070e-01,-1.673461e+02,1.997070e-01,-1.716965e+02,1.997070e-01,-1.813755e+02,1.997070e-01,-1.834866e+02
2.001953e-01,-1.747573e+02,2.001953e-01,-1.694531e+02,2.001953e-01,-1.711866e+02,2.001953e-01,-1.816696e+02,2.001953e-01,-1.839006e+02
2.006836e-01,-1.751499e+02,2.006836e-01,-1.735259e+02,2.006836e-01,-1.708666e+02,2.006836e-01,-1.821135e+02,2.006836e-01,-1.840525e+02
2.011719e-01,-1.748570e+02,2.011719e-01,-1.811038e+02,2.011719e-01,-1.701394e+02,2.011719e-01,-1.826975e+02,2.011719e-01,-1.855621e+02
2.016602e-01,-1.739942e+02,2.016602e-01,-1.816239e+02,2.016602e-01,-1.718116e+02,2.016602e-01,-1.833134e+02,2.016602e-01,-1.853079e+02
2.021484e-01,-1.740555e+02,2.021484e-01,-1.754952e+02,2.021484e-01,-1.719214e+02,2.021484e-01,-1.838653e+02,2.021484e-01,-1.855150e+02
2.026367e-01,-1.754529e+02,2.026367e-01,-1.708908e+02,2.026367e-01,-1.713996e+02,2.026367e-01,-1.829020e+02,2.026367e-01,-1.848053e+02
2.031250e-01,-1.758780e+02,2.031250e-01,-1.673372e+02,2.031250e-01,-1.698906e+02,2.031250e-01,-1.822242e+02,2.031250e-01,-1.844230e+02
2.036133e-01,-1.767748e+02,2.036133e-01,-1.642992e+02,2.036133e-01,-1.695279e+02,2.036133e-01,-1.824609e+02,2.036133e-01,-1.845905e+02
2.041016e-01,-1.754635e+02,2.041016e-01,-1.624766e+02,2.041016e-01,-1.703359e+02,2.041016e-01,-1.826430e+02,2.041016e-01,-1.832669e+02
2.045898e-01,-1.735828e+02,2.045898e-01,-1.627622e+02,2.045898e-01,-1.711610e+02,2.045898e-01,-1.825334e+02,2.045898e-01,-1.829584e+02
2.050781e-01,-1.733462e+02,2.050781e-01,-1.634080e+02,2.050781e-01,-1.700510e+02,2.050781e-01,-1.832980e+02,2.050781e-01,-1.842112e+02
2.055664e-01,-1.745994e+02,2.055664e-01,-1.603667e+02,2.055664e-01,-1.695578e+02,2.055664e-01,-1.827982e+02,2.055664e-01,-1.848019e+02
2.060547e-01,-1.764144e+02,2.060547e-01,-1.591110e+02,2.060547e-01,-1.700185e+02,2.060547e-01,-1.815536e+02,2.060547e-01,-1.846860e+02
2.065430e-01,-1.772478e+02,2.065430e-01,-1.590913e+02,2.065430e-01,-1.713308e+02,2.065430e-01,-1.834275e+02,2.065430e-01,-1.852165e+02
2.070312e-01,-1.782384e+02,2.070312e-01,-1.580668e+02,2.070312e-01,-1.707884e+02,2.070312e-01,-1.828573e+02,2.070312e-01,-1.848734e+02
2.075195e-01,-1.752356e+02,2.075195e-01,-1.586619e+02,2.075195e-01,-1.706482e+02,2.075195e-01,-1.840380e+02,2.075195e-01,-1.834747e+02
2.080078e-01,-1.742252e+02,2.080078e-01,-1.589087e+02,2.080078e-01,-1.706781e+02,2.080078e-01,-1.838096e+02,2.080078e-01,-1.821210e+02
2.084961e-01,-1.750059e+02,2.084961e-01,-1.563115e+02,2.084961e-01,-1.714686e+02,2.084961e-01,-1.816451e+02,2.084961e-01,-1.820024e+02
2.089844e-01,-1.761303e+02,2.089844e-01,-1.565275e+02,2.089844e-01,-1.702501e+02,2.089844e-01,-1.806199e+02,2.089844e-01,-1.834304e+02
2.094727e-01,-1.767267e+02,2.094727e-01,-1.576666e+02,2.094727e-01,-1.688587e+02,2.094727e-01,-1.806425e+02,2.094727e-01,-1.837949e+02
2.099609e-01,-1.770015e+02,2.099609e-01,-1.558463e+02,2.099609e-01,-1.684751e+02,2.099609e-01,-1.820227e+02,2.099609e-01,-1.832721e+02
2.104492e-01,-1.760142e+02,2.104492e-01,-1.541202e+02,2.104492e-01,-1.698782e+02,2.104492e-01,-1.824378e+02,2.104492e-01,-1.830163e+02
2.109375e-01,-1.765118e+02,2.109375e-01,-1.538325e+02,2.109375e-01,-1.719545e+02,2.109375e-01,-1.810306e+02,2.109375e-01,-1.847094e+02
2.114258e-01,-1.767079e+02,2.114258e-01,-1.549896e+02,2.114258e-01,-1.724136e+02,2.114258e-01,-1.806954e+02,2.114258e-01,-1.853273e+02
2.119141e-01,-1.774905e+02,2.119141e-01,-1.563330e+02,2.119141e-01,-1.712062e+02,2.119141e-01,-1.803861e+02,2.119141e-01,-1.832529e+02
2.124023e-01,-1.773450e+02,2.124023e-01,-1.540555e+02,2.124023e-01,-1.708461e+02,2.124023e-01,-1.808582e+02,2.124023e-01,-1.837602e+02
2.128906e-01,-1.767536e+02,2.128906e-01,-1.519862e+02,2.128906e-01,-1.693630e+02,2.128906e-01,-1.797053e+02,2.128906e-01,-1.838113e+02
2.133789e-01,-1.749620e+02,2.133789e-01,-1.540062e+02,2.133789e-01,-1.673582e+02,2.133789e-01,-1.788010e+02,2.133789e-01,-1.835168e+02
2.138672e-01,-1.750512e+02,2.138672e-01,-1.547261e+02,2.138672e-01,-1.677420e+02,2.138672e-01,-1.810651e+02,2.138672e-01,-1.840422e+02
2.143555e-01,-1.750063e+02,2.143555e-01,-1.536646e+02,2.143555e-01,-1.694480e+02,2.143555e-01,-1.817037e+02,2.143555e-01,-1.857907e+02
2.148438e-01,-1.767493e+02,2.148438e-01,-1.536735e+02,2.148438e-01,-1.685540e+02,2.148438e-01,-1.806225e+02,2.148438e-01,-1.837234e+02
2.153320e-01,-1.758376e+02,2.153320e-01,-1.528347e+02,2.153320e-01,-1.671446e+02,2.153320e-01,-1.801107e+02,2.153320e-01,-1.803326e+02
2.158203e-01,-1.748638e+02,2.158203e-01,-1.530684e+02,2.158203e-01,-1.684815e+02,2.158203e-01,-1.786054e+02,2.158203e-01,-1.802997e+02
2.163086e-01,-1.754948e+02,2.163086e-01,-1.546278e+02,2.163086e-01,-1.692247e+02,2.163086e-01,-1.801467e+02,2.163086e-01,-1.796993e+02
2.167969e-01,-1.761948e+02,2.167969e-01,-1.541910e+02,2.167969e-01,-1.687640e+02,2.167969e-01,-1.825699e+02,2.167969e-01,-1.801375e+02
2.172852e-01,-1.751570e+02,2.172852e-01,-1.545390e+02,2.172852e-01,-1.686913e+02,2.172852e-01,-1.821820e+02,2.172852e-01,-1.829786e+02
2.177734e-01,-1.757759e+02,2.177734e-01,-1.535120e+02,2.177734e-01,-1.678145e+02,2.177734e-01,-1.825012e+02,2.177734e-01,-1.797426e+02
2.182617e-01,-1.764247e+02,2.182617e-01,-1.543352e+02,2.182617e-01,-1.686709e+02,2.182617e-01,-1.834784e+02,2.182617e-01,-1.677608e+02
2.187500e-01,-1.767104e+02,2.187500e-01,-1.520530e+02,2.187500e-01,-1.681853e+02,2.187500e-01,-1.808190e+02,2.187500e-01,-1.632578e+02
2.192383e-01,-1.768333e+02,2.192383e-01,-1.529088e+02,2.192383e-01,-1.684949e+02,2.192383e-01,-1.808524e+02,2.192383e-01,-1.677854e+02
2.197266e-01,-1.764469e+02,2.197266e-01,-1.548579e+02,2.197266e-01,-1.690655e+02,2.197266e-01,-1.825475e+02,2.197266e-01,-1.794710e+02
2.202148e-01,-1.766620e+02,2.202148e-01,-1.544159e+02,2.202148e-01,-1.676639e+02,2.202148e-01,-1.802794e+02,2.202148e-01,-1.825282e+02
2.207031e-01,-1.761271e+02,2.207031e-01,-1.548522e+02,2.207031e-01,-1.675854e+02,2.207031e-01,-1.794332e+02,2.207031e-01,-1.822949e+02
2.211914e-01,-1.777123e+02,2.211914e-01,-1.577841e+02,2.211914e-01,-1.659017e+02,2.211914e-01,-1.798137e+02,2.211914e-01,-1.819946e+02
2.216797e-01,-1.805559e+02,2.216797e-01,-1.573061e+02,2.216797e-01,-1.631113e+02,2.216797e-01,-1.821105e+02,2.216797e-01,-1.830232e+02
2.221680e-01,-1.782406e+02,2.221680e-01,-1.560485e+02,2.221680e-01,-1.634199e+02,2.221680e-01,-1.800067e+02,2.221680e-01,-1.826006e+02
2.226562e-01,-1.765342e+02,2.226562e-01,-1.573743e+02,2.226562e-01,-1.653111e+02,2.226562e-01,-1.796611e+02,2.226562e-01,-1.835365e+02
2.231445e-01,-1.778834e+02,2.231445e-01,-1.592818e+02,2.231445e-01,-1.674693e+02,2.231445e-01,-1.802604e+02,2.231445e-01,-1.843475e+02
2.236328e-01,-1.769950e+02,2.236328e-01,-1.606350e+02,2.236328e-01,-1.657321e+02,2.236328e-01,-1.779608e+02,2.236328e-01,-1.848251e+02
2.241211e-01,-1.767600e+02,2.241211e-01,-1.638496e+02,2.241211e-01,-1.650709e+02,2.241211e-01,-1.800809e+02,2.241211e-01,-1.864701e+02
2.246094e-01,-1.773511e+02,2.246094e-01,-1.654568e+02,2.246094e-01,-1.645750e+02,2.246094e-01,-1.814624e+02,2.246094e-01,-1.867096e+02
2.250977e-01,-1.798638e+02,2.250977e-01,-1.694005e+02,2.250977e-01,-1.652891e+02,2.250977e-01,-1.802139e+02,2.250977e-01,-1.830836e+02
2.255859e-01,-1.797777e+02,2.255859e-01,-1.711901e+02,2.255859e-01,-1.659435e+02,2.255859e-01,-1.794661e+02,2.255859e-01,-1.813334e+02
2.260742e-01,-1.800387e+02,2.260742e-01,-1.737574e+02,2.260742e-01,-1.667450e+02,2.260742e-01,-1.796255e+02,2.260742e-01,-1.818928e+02
2.265625e-01,-1.794145e+02,2.265625e-01,-1.781263e+02,2.265625e-01,-1.657483e+02,2.265625e-01,-1.797886e+02,2.265625e-01,-1.829640e+02
2.270508e-01,-1.767039e+02,2.270508e-01,-1.738197e+02,2.270508e-01,-1.645875e+02,2.270508e-01,-1.795824e+02,2.270508e-01,-1.842886e+02
2.275391e-01,-1.768459e+02,2.275391e-01,-1.687278e+02,2.275391e-01,-1.639512e+02,2.275391e-01,-1.796725e+02,2.275391e-01,-1.846897e+02
2.280273e-01,-1.796285e+02,2.280273e-01,-1.645396e+02,2.280273e-01,-1.634390e+02,2.280273e-01,-1.790765e+02,2.280273e-01,-1.840778e+02
2.285156e-01,-1.790501e+02,2.285156e-01,-1.635566e+02,2.285156e-01,-1.646621e+02,2.285156e-01,-1.794583e+02,2.285156e-01,-1.851570e+02
2.290039e-01,-1.792223e+02,2.290039e-01,-1.608906e+02,2.290039e-01,-1.637869e+02,2.290039e-01,-1.806721e+02,2.290039e-01,-1.836078e+02
2.294922e-01,-1.780103e+02,2.294922e-01,-1.579794e+02,2.294922e-01,-1.637324e+02,2.294922e-01,-1.816379e+02,2.294922e-01,-1.824400e+02
2.299805e-01,-1.777767e+02,2.299805e-01,-1.562221e+02,2.299805e-01,-1.638144e+02,2.299805e-01,-1.796923e+02,2.299805e-01,-1.821497e+02
2.304688e-01,-1.788914e+02,2.304688e-01,-1.564424e+02,2.304688e-01,-1.608566e+02,2.304688e-01,-1.787527e+02,2.304688e-01,-1.824609e+02
2.309570e-01,-1.778246e+02,2.309570e-01,-1.562488e+02,2.309570e-01,-1.598802e+02,2.309570e-01,-1.796175e+02,2.309570e-01,-1.817539e+02
2.314453e-01,-1.780486e+02,2.314453e-01,-1.563757e+02,2.314453e-01,-1.612623e+02,2.314453e-01,-1.817221e+02,2.314453e-01,-1.829548e+02
2.319336e-01,-1.792383e+02,2.319336e-01,-1.564040e+02,2.319336e-01,-1.633770e+02,2.319336e-01,-1.818236e+02,2.319336e-01,-1.847365e+02
2.324219e-01,-1.795134e+02,2.324219e-01,-1.559924e+02,2.324219e-01,-1.602623e+02,2.324219e-01,-1.799142e+02,2.324219e-01,-1.856048e+02
2.329102e-01,-1.784040e+02,2.329102e-01,-1.536767e+02,2.329102e-01,-1.577340e+02,2.329102e-01,-1.792905e+02,2.329102e-01,-1.867157e+02
2.333984e-01,-1.786460e+02,2.333984e-01,-1.514268e+02,2.333984e-01,-1.576610e+02,2.333984e-01,-1.789772e+02,2.333984e-01,-1.835696e+02
2.338867e-01,-1.776538e+02,2.338867e-01,-1.525418e+02,2.338867e-01,-1.583435e+02,2.338867e-01,-1.772638e+02,2.338867e-01,-1.830972e+02
2.343750e-01,-1.762117e+02,2.343750e-01,-1.538158e+02,2.343750e-01,-1.579687e+02,2.343750e-01,-1.771079e+02,2.343750e-01,-1.834360e+02
2.348633e-01,-1.766380e+02,2.348633e-01,-1.546653e+02,2.348633e-01,-1.575491e+02,2.348633e-01,-1.797194e+02,2.348633e-01,-1.835458e+02
2.353516e-01,-1.775530e+02,2.353516e-01,-1.548866e+02,2.353516e-01,-1.578130e+02,2.353516e-01,-1.797342e+02,2.353516e-01,-1.843113e+02
2.358398e-01,-1.777676e+02,2.358398e-01,-1.533782e+02,2.358398e-01,-1.573226e+02,2.358398e-01,-1.791919e+02,2.358398e-01,-1.841381e+02
2.363281e-01,-1.778880e+02,2.363281e-01,-1.514210e+02,2.363281e-01,-1.559349e+02,2.363281e-01,-1.805805e+02,2.363281e-01,-1.840375e+02
2.368164e-01,-1.768571e+02,2.368164e-01,-1.526993e+02,2.368164e-01,-1.561026e+02,2.368164e-01,-1.786008e+02,2.368164e-01,-1.848794e+02
2.373047e-01,-1.774017e+02,2.373047e-01,-1.522020e+02,2.373047e-01,-1.571953e+02,2.373047e-01,-1.771926e+02,2.373047e-01,-1.862148e+02
2.377930e-01,-1.806078e+02,2.377930e-01,-1.518465e+02,2.377930e-01,-1.572988e+02,2.377930e-01,-1.767732e+02,2.377930e-01,-1.867792e+02
